,ID,gender,owns_car,owns_realty,#_of_children,total_income,income_type,education,family_status,housing_type,mobile_cellphone?,work_phone?,home_phone?,email?,occupation,#_of_family_members,age,years_employed,MONTHS_BALANCE,STATUS
210,5009100,F,0,1,0,315000,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1,36,2,-27,1
211,5009103,M,1,1,2,157500,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4,35,11,-38,1
212,5009104,M,1,1,2,157500,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4,35,11,-27,1
213,5009105,M,1,1,2,157500,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4,35,11,-30,1
214,5009106,M,1,1,2,157500,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4,35,11,-60,1
215,5112876,M,1,1,2,157500,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4,35,11,-25,1
216,5009108,M,0,1,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2,42,8,-7,0
217,5009109,M,0,1,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,2,42,8,-20,0
218,5009110,F,0,1,0,112500,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,High skill tech staff,2,24,1,-3,0
219,5009141,F,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2,26,4,-33,0
220,5009142,F,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2,26,4,-11,0
221,5009145,M,1,0,0,315000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,43,10,-36,0
222,5009146,M,1,0,0,315000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,43,10,-36,0
223,5009147,M,1,0,0,315000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,43,10,-12,0
224,5009149,M,1,0,0,315000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,43,10,-7,0
225,5009150,M,1,0,0,315000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,43,10,-17,0
226,5009151,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-29,0
227,5009152,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-47,0
228,5009153,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-53,0
229,5009154,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-28,0
230,5009155,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-27,0
231,5009156,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-17,0
232,5009157,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-55,0
233,5009158,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-43,0
234,5009159,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-14,0
235,5009160,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-21,0
236,5009161,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-23,0
237,5009162,F,0,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,54,8,-56,0
238,5009163,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2,35,9,-12,0
239,5009164,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2,35,9,-29,0
240,5009165,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2,35,9,-41,0
241,5009166,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2,35,9,-16,0
242,5009168,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,2,35,9,-38,0
243,5009177,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-49,1
244,5009178,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-34,1
245,5009179,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-51,0
246,5009180,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-38,1
247,5009181,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-12,1
248,5009182,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-34,0
249,5009183,M,1,0,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,0,0,Laborers,2,50,3,-31,1
250,5009186,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-3,0
251,5009187,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-5,0
252,5009188,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-16,0
253,5009189,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-16,1
254,5009190,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-22,0
255,5009191,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-28,0
256,5009192,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-33,0
257,5009193,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,48,16,-36,0
258,5009195,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-21,0
259,5009196,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-21,0
260,5009198,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-48,0
261,5009201,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-1,1
262,5009202,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-6,0
263,5009203,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-21,1
264,5009204,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-2,0
265,5009205,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-5,1
266,5009206,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-21,1
267,5009207,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-22,0
268,5009208,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-41,1
269,5009209,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-45,0
270,5009210,F,0,0,0,292500,State servant,Secondary / secondary special,Married,House / apartment,1,1,1,0,Accountants,2,57,24,-59,0
271,5009213,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2,34,2,-22,1
272,5009215,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2,34,2,-57,0
273,5009216,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2,34,2,-6,1
274,5009217,F,0,0,0,270000,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2,34,2,-6,0
275,5009220,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-27,0
276,5009222,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-59,0
277,5009223,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-50,0
278,5009224,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-50,1
279,5009225,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-39,1
280,5009226,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-47,0
281,5009227,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-20,0
282,5009232,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-35,0
283,5009233,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-50,0
284,5009234,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-13,1
285,5009236,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,40,2,-30,1
286,5009238,M,1,0,0,157500,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2,29,3,-24,1
287,5009239,M,1,0,0,157500,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2,29,3,-14,1
288,5009240,M,1,0,0,157500,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2,29,3,-42,0
289,5009241,M,1,0,0,157500,Working,Incomplete higher,Married,With parents,1,0,1,0,Drivers,2,29,3,-10,1
290,5009242,F,0,0,0,74250,Working,Higher education,Separated,Municipal apartment,1,0,1,0,Core staff,1,52,14,-34,1
291,5009243,F,0,0,0,74250,Working,Higher education,Separated,Municipal apartment,1,0,1,0,Core staff,1,52,14,-7,1
292,5009244,F,0,0,0,74250,Working,Higher education,Separated,Municipal apartment,1,0,1,0,Core staff,1,52,14,-8,1
293,5009249,M,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3,27,3,-26,0
294,5009250,M,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3,27,3,-9,0
295,5009251,M,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3,27,3,-26,0
296,5009252,M,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3,27,3,-12,0
297,5009253,M,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3,27,3,-22,0
298,5009255,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,1,44,25,-6,0
299,5009257,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,1,44,25,-17,0
300,5009258,F,0,0,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,1,44,25,-38,1
301,5009260,F,0,0,0,202500,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2,40,4,-19,0
302,5009261,F,0,0,0,202500,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2,40,4,-23,0
303,5009262,F,0,0,0,202500,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2,40,4,-8,0
304,5009263,F,0,0,0,202500,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2,40,4,-16,0
305,5009265,M,1,0,0,337500,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2,28,5,-47,0
306,5009266,M,1,0,0,337500,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2,28,5,-15,0
307,5009267,M,1,0,0,337500,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2,28,5,-17,0
308,5009268,M,1,0,0,337500,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2,28,5,-26,0
309,5009269,M,1,0,0,337500,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2,28,5,-34,0
310,5009270,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-28,1
311,5009271,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-39,1
312,5009272,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-25,0
313,5009274,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-54,0
314,5009275,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-29,0
315,5009276,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-15,1
316,5009277,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2,40,7,-29,1
317,5009278,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-20,1
318,5009279,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-44,1
319,5009280,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-40,1
320,5009281,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-39,1
321,5009284,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-58,1
322,5009285,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-55,0
323,5009286,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-48,0
324,5009287,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-24,1
325,5009289,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-8,1
326,5009290,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-20,1
327,5009291,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-16,0
328,5009292,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-34,1
329,5009293,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-39,0
330,5009294,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,41,13,-30,1
331,5009297,F,0,0,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Laborers,1,44,5,-22,1
332,5009299,F,0,0,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Laborers,1,44,5,-33,0
333,5009300,F,0,0,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Laborers,1,44,5,-12,1
334,5009301,F,0,0,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Laborers,1,44,5,-8,0
335,5009325,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-16,0
336,5009327,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-36,0
337,5009328,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-18,0
338,5009329,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-30,0
339,5009330,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-14,0
340,5009331,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-35,0
341,5009332,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-52,0
342,5009333,M,1,0,0,267750,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,58,13,-55,1
343,5009335,F,0,0,0,139500,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1,44,19,-9,1
344,5009336,F,0,0,0,139500,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1,44,19,-17,1
345,5009337,F,0,0,0,139500,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1,44,19,-45,1
346,5009338,M,0,0,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Security staff,2,51,15,-12,0
347,5009339,M,0,0,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Security staff,2,51,15,-34,0
348,5009340,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-57,0
349,5009341,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-60,0
350,5009342,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-34,0
351,5009343,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-28,0
352,5009344,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-15,0
353,5009345,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-23,0
354,5009346,M,1,0,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2,29,7,-9,1
